货主,入库单号,来源单号,入库单类型,货品编码,计划数量,已收货数,已上架数,货号,商品名称,颜色,规格,创建时间,收货日期,首状态,尾状态,整单完成时间,客退快递单号,备注,仓库
Spyder,OPU2602040000012,OPU2602040000012,采购入库,6942133590147,40,40,40,26102JM26149WM001,梭织夹克,黑色,,2026-02-04 15:09:01,2026-02-06 21:21:58,已完成,已完成,2026-02-10 20:18:16,,,合肥仓
Spyder,OPU2602040000012,OPU2602040000012,采购入库,6942133590154,40,40,40,26102JM26149WM001,梭织夹克,黑色,,2026-02-04 15:09:01,2026-02-06 21:16:27,已完成,已完成,2026-02-10 20:18:16,,,合肥仓
Spyder,OPU2602040000012,OPU2602040000012,采购入库,6942133590147,1,1,1,26102JM26149WM001,梭织夹克,黑色,,2026-02-04 15:09:01,2026-02-06 21:18:41,已完成,已完成,2026-02-10 20:18:16,,,合肥仓
Spyder,OPU2602040000012,OPU2602040000012,采购入库,6942133590161,26,26,26,26102JM26149WM001,梭织夹克,黑色,,2026-02-04 15:09:01,2026-02-06 21:18:41,已完成,已完成,2026-02-10 20:18:16,,,合肥仓
Spyder,OPU2602040000012,OPU2602040000012,采购入库,6942133590123,20,20,20,26102JM26149WM001,梭织夹克,黑色,,2026-02-04 15:09:01,2026-02-06 21:24:59,已完成,已完成,2026-02-10 20:18:16,,,合肥仓
Spyder,OPU2602040000012,OPU2602040000012,采购入库,6942133590154,16,16,16,26102JM26149WM001,梭织夹克,黑色,,2026-02-04 15:09:01,2026-02-06 21:24:59,已完成,已完成,2026-02-10 20:18:16,,,合肥仓
Spyder,OPU2602040000012,OPU2602040000012,采购入库,6942133590185,40,40,40,26102JM26149WMO20,梭织夹克,落日橙,,2026-02-04 15:09:01,2026-02-06 21:06:28,已完成,已完成,2026-02-10 20:18:16,,,合肥仓
Spyder,OPU2602040000012,OPU2602040000012,采购入库,6942133590192,40,40,40,26102JM26149WMO20,梭织夹克,落日橙,,2026-02-04 15:09:01,2026-02-06 20:59:50,已完成,已完成,2026-02-10 20:18:16,,,合肥仓
Spyder,OPU2602040000012,OPU2602040000012,采购入库,6942133590208,34,34,34,26102JM26149WMO20,梭织夹克,落日橙,,2026-02-04 15:09:01,2026-02-06 21:12:40,已完成,已完成,2026-02-10 20:18:16,,,合肥仓
Spyder,OPU2602040000012,OPU2602040000012,采购入库,6942133590178,12,12,12,26102JM26149WMO20,梭织夹克,落日橙,,2026-02-04 15:09:01,2026-02-06 20:56:05,已完成,已完成,2026-02-10 20:18:16,,,合肥仓
Spyder,OPU2602040000012,OPU2602040000012,采购入库,6942133590185,3,3,3,26102JM26149WMO20,梭织夹克,落日橙,,2026-02-04 15:09:01,2026-02-06 20:56:05,已完成,已完成,2026-02-10 20:18:16,,,合肥仓
Spyder,OPU2602040000012,OPU2602040000012,采购入库,6942133590192,9,9,9,26102JM26149WMO20,梭织夹克,落日橙,,2026-02-04 15:09:01,2026-02-06 20:56:05,已完成,已完成,2026-02-10 20:18:16,,,合肥仓
Spyder,OPU2602040000012,OPU2602040000012,采购入库,6942133590215,15,15,15,26102JM26149WMO20,梭织夹克,落日橙,,2026-02-04 15:09:01,2026-02-06 20:56:05,已完成,已完成,2026-02-10 20:18:16,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589523,31,31,31,26102JM26131WM001,冲锋衣,黑色,,2026-02-04 16:43:00,2026-02-06 20:56:34,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589530,35,35,35,26102JM26131WM001,冲锋衣,黑色,,2026-02-04 16:43:00,2026-02-06 20:59:46,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589530,30,30,30,26102JM26131WM001,冲锋衣,黑色,,2026-02-04 16:43:00,2026-02-06 21:07:03,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589561,2,2,2,26102JM26131WM001,冲锋衣,黑色,,2026-02-04 16:43:00,2026-02-06 21:07:03,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589547,35,35,35,26102JM26131WM001,冲锋衣,黑色,,2026-02-04 16:43:00,2026-02-06 21:12:40,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589547,35,35,35,26102JM26131WM001,冲锋衣,黑色,,2026-02-04 16:43:00,2026-02-06 21:15:43,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589554,35,35,35,26102JM26131WM001,冲锋衣,黑色,,2026-02-04 16:43:00,2026-02-06 21:02:59,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589547,10,10,10,26102JM26131WM001,冲锋衣,黑色,,2026-02-04 16:43:00,2026-02-09 21:27:34,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589554,22,22,22,26102JM26131WM001,冲锋衣,黑色,,2026-02-04 16:43:00,2026-02-06 21:18:18,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589561,35,35,35,26102JM26131WM001,冲锋衣,黑色,,2026-02-04 16:43:00,2026-02-06 21:22:15,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589622,12,12,12,26102JM26131WMN90,冲锋衣,月石灰,,2026-02-04 16:43:00,2026-02-09 21:27:47,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589639,23,23,23,26102JM26131WMN90,冲锋衣,月石灰,,2026-02-04 16:43:00,2026-02-06 21:34:53,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589646,35,35,35,26102JM26131WMN90,冲锋衣,月石灰,,2026-02-04 16:43:00,2026-02-06 21:31:05,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589653,21,21,21,26102JM26131WMN90,冲锋衣,月石灰,,2026-02-04 16:43:00,2026-02-06 21:38:24,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589660,12,12,12,26102JM26131WMN90,冲锋衣,月石灰,,2026-02-04 16:43:00,2026-02-06 21:38:24,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589578,11,11,11,26102JM26131WMBA1,冲锋衣,哥本哈根蓝,,2026-02-04 16:43:00,2026-02-06 21:25:05,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589585,25,25,25,26102JM26131WMBA1,冲锋衣,哥本哈根蓝,,2026-02-04 16:43:00,2026-02-06 21:25:05,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589592,27,27,27,26102JM26131WMBA1,冲锋衣,哥本哈根蓝,,2026-02-04 16:43:00,2026-02-06 21:28:13,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589608,19,19,19,26102JM26131WMBA1,冲锋衣,哥本哈根蓝,,2026-02-04 16:43:00,2026-02-06 21:09:55,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000013,OPU2602040000013,采购入库,6942133589615,13,13,13,26102JM26131WMBA1,冲锋衣,哥本哈根蓝,,2026-02-04 16:43:00,2026-02-06 21:09:55,已完成,已完成,2026-02-09 21:28:17,,,合肥仓
Spyder,OPU2602040000014,OPU2602040000014,采购入库,6942133542887,2,2,2,26102JE26102WM41C,梭织夹克,湛蓝,,2026-02-05 10:48:00,2026-02-05 15:03:03,已完成,已完成,2026-02-05 15:03:29,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544836,46,41,41,26202JO26204WM001,衬衫夹克,黑色,,2026-02-05 15:15:00,2026-02-06 13:04:28,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544843,46,46,46,26202JO26204WM001,衬衫夹克,黑色,,2026-02-05 15:15:00,2026-02-06 11:41:52,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544843,46,46,46,26202JO26204WM001,衬衫夹克,黑色,,2026-02-05 15:15:00,2026-02-06 13:20:21,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544850,46,46,46,26202JO26204WM001,衬衫夹克,黑色,,2026-02-05 15:15:00,2026-02-06 13:11:44,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544850,46,46,46,26202JO26204WM001,衬衫夹克,黑色,,2026-02-05 15:15:00,2026-02-06 11:32:10,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544867,47,47,47,26202JO26204WM001,衬衫夹克,黑色,,2026-02-05 15:15:00,2026-02-06 11:49:40,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544867,47,47,47,26202JO26204WM001,衬衫夹克,黑色,,2026-02-05 15:15:00,2026-02-06 11:38:44,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544874,46,46,46,26202JO26204WM001,衬衫夹克,黑色,,2026-02-05 15:15:00,2026-02-06 13:08:14,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544843,12,12,12,26202JO26204WM001,衬衫夹克,黑色,,2026-02-05 15:15:00,2026-02-06 13:17:05,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544850,28,28,28,26202JO26204WM001,衬衫夹克,黑色,,2026-02-05 15:15:00,2026-02-06 13:17:05,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544874,3,3,3,26202JO26204WM001,衬衫夹克,黑色,,2026-02-05 15:15:00,2026-02-06 13:17:04,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544881,30,30,30,26202JO26204WMN09,衬衫夹克,科技灰,,2026-02-05 15:15:00,2026-02-06 11:43:57,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544898,46,46,46,26202JO26204WMN09,衬衫夹克,科技灰,,2026-02-05 15:15:00,2026-02-06 11:46:40,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544898,30,30,30,26202JO26204WMN09,衬衫夹克,科技灰,,2026-02-05 15:15:00,2026-02-06 11:34:49,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544904,46,46,46,26202JO26204WMN09,衬衫夹克,科技灰,,2026-02-05 15:15:00,2026-02-06 11:29:29,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544904,45,45,45,26202JO26204WMN09,衬衫夹克,科技灰,,2026-02-05 15:15:00,2026-02-06 11:52:16,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544911,46,46,46,26202JO26204WMN09,衬衫夹克,科技灰,,2026-02-05 15:15:00,2026-02-06 13:23:19,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544911,23,23,23,26202JO26204WMN09,衬衫夹克,科技灰,,2026-02-05 15:15:00,2026-02-06 11:54:01,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000011,OPU2602050000011,采购入库,6942133544928,36,36,36,26202JO26204WMN09,衬衫夹克,科技灰,,2026-02-05 15:15:00,2026-02-06 13:13:56,已完成,已完成,2026-02-09 21:29:17,,,合肥仓
Spyder,OPU2602050000014,OPU2602050000014,采购入库,6942133590123,1,1,1,26102JM26149WM001,梭织夹克,黑色,,2026-02-05 15:19:00,2026-02-10 14:17:54,已完成,已完成,2026-02-10 14:18:13,,,合肥仓
Spyder,OPU2602050000014,OPU2602050000014,采购入库,6942133590154,1,1,1,26102JM26149WM001,梭织夹克,黑色,,2026-02-05 15:19:00,2026-02-10 14:17:54,已完成,已完成,2026-02-10 14:18:13,,,合肥仓
Spyder,OPU2602050000016,OPU2602050000016,采购入库,6942133551056,31,31,31,26202TO26207KM001,短袖T恤,黑色,,2026-02-05 15:33:00,2026-02-06 20:49:08,已完成,已完成,2026-02-10 20:18:02,,,合肥仓
Spyder,OPU2602050000016,OPU2602050000016,采购入库,6942133551063,21,21,21,26202TO26207KM001,短袖T恤,黑色,,2026-02-05 15:33:00,2026-02-06 20:49:08,已完成,已完成,2026-02-10 20:18:02,,,合肥仓
Spyder,OPU2602050000016,OPU2602050000016,采购入库,6942133551063,70,70,70,26202TO26207KM001,短袖T恤,黑色,,2026-02-05 15:33:00,2026-02-06 20:46:17,已完成,已完成,2026-02-10 20:18:02,,,合肥仓
Spyder,OPU2602050000016,OPU2602050000016,采购入库,6942133551070,70,70,70,26202TO26207KM001,短袖T恤,黑色,,2026-02-05 15:33:00,2026-02-06 20:31:53,已完成,已完成,2026-02-10 20:18:02,,,合肥仓
Spyder,OPU2602050000016,OPU2602050000016,采购入库,6942133551087,68,68,68,26202TO26207KM001,短袖T恤,黑色,,2026-02-05 15:33:00,2026-02-06 20:41:43,已完成,已完成,2026-02-10 20:18:02,,,合肥仓
Spyder,OPU2602050000016,OPU2602050000016,采购入库,6942133551070,28,28,28,26202TO26207KM001,短袖T恤,黑色,,2026-02-05 15:33:00,2026-02-06 20:27:46,已完成,已完成,2026-02-10 20:18:02,,,合肥仓
Spyder,OPU2602050000016,OPU2602050000016,采购入库,6942133551094,40,40,40,26202TO26207KM001,短袖T恤,黑色,,2026-02-05 15:33:00,2026-02-06 20:27:46,已完成,已完成,2026-02-10 20:18:02,,,合肥仓
Spyder,OPU2602050000016,OPU2602050000016,采购入库,6942133551100,30,30,30,26202TO26207KMN09,短袖T恤,科技灰,,2026-02-05 15:33:00,2026-02-06 20:05:02,已完成,已完成,2026-02-10 20:18:02,,,合肥仓
Spyder,OPU2602050000016,OPU2602050000016,采购入库,6942133551117,21,21,21,26202TO26207KMN09,短袖T恤,科技灰,,2026-02-05 15:33:00,2026-02-06 20:05:02,已完成,已完成,2026-02-10 20:18:02,,,合肥仓
Spyder,OPU2602050000016,OPU2602050000016,采购入库,6942133551117,70,70,70,26202TO26207KMN09,短袖T恤,科技灰,,2026-02-05 15:33:00,2026-02-06 20:23:39,已完成,已完成,2026-02-10 20:18:02,,,合肥仓
Spyder,OPU2602050000016,OPU2602050000016,采购入库,6942133551124,70,70,70,26202TO26207KMN09,短袖T恤,科技灰,,2026-02-05 15:33:00,2026-02-06 20:36:12,已完成,已完成,2026-02-10 20:18:02,,,合肥仓
Spyder,OPU2602050000016,OPU2602050000016,采购入库,6942133551131,68,68,68,26202TO26207KMN09,短袖T恤,科技灰,,2026-02-05 15:33:00,2026-02-06 20:19:30,已完成,已完成,2026-02-10 20:18:02,,,合肥仓
Spyder,OPU2602050000016,OPU2602050000016,采购入库,6942133551124,27,27,27,26202TO26207KMN09,短袖T恤,科技灰,,2026-02-05 15:33:00,2026-02-06 20:12:20,已完成,已完成,2026-02-10 20:18:02,,,合肥仓
Spyder,OPU2602050000016,OPU2602050000016,采购入库,6942133551148,40,40,40,26202TO26207KMN09,短袖T恤,科技灰,,2026-02-05 15:33:00,2026-02-06 20:12:20,已完成,已完成,2026-02-10 20:18:02,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133593254,42,0,0,26202HM26206WW001,梭织短裤,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133593261,55,0,0,26202HM26206WW001,梭织短裤,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133593278,55,0,0,26202HM26206WW001,梭织短裤,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133593261,16,0,0,26202HM26206WW001,梭织短裤,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133593278,7,0,0,26202HM26206WW001,梭织短裤,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133593285,26,0,0,26202HM26206WW001,梭织短裤,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133593292,30,0,0,26202HM26206WWG28,梭织短裤,鼠尾草,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133593322,19,0,0,26202HM26206WWG28,梭织短裤,鼠尾草,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133593308,55,0,0,26202HM26206WWG28,梭织短裤,鼠尾草,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133593315,47,0,0,26202HM26206WWG28,梭织短裤,鼠尾草,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133589264,40,0,0,26202HM26207WW001,梭织短裤,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133589271,40,0,0,26202HM26207WW001,梭织短裤,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133589288,40,0,0,26202HM26207WW001,梭织短裤,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133589271,38,0,0,26202HM26207WW001,梭织短裤,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133589295,27,0,0,26202HM26207WW001,梭织短裤,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133589264,3,0,0,26202HM26207WW001,梭织短裤,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133589288,23,0,0,26202HM26207WW001,梭织短裤,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133589301,36,0,0,26202HM26207WWW08,梭织短裤,白桦色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133589318,40,0,0,26202HM26207WWW08,梭织短裤,白桦色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133589325,40,0,0,26202HM26207WWW08,梭织短裤,白桦色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133589325,7,0,0,26202HM26207WWW08,梭织短裤,白桦色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133589332,23,0,0,26202HM26207WWW08,梭织短裤,白桦色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133589318,23,0,0,26202HM26207WWW08,梭织短裤,白桦色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133589325,8,0,0,26202HM26207WWW08,梭织短裤,白桦色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133548407,50,0,0,26202PO26218WMN26,梭织长裤,烟灰色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133548384,1,0,0,26202PO26218WMN26,梭织长裤,烟灰色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133548407,8,0,0,26202PO26218WMN26,梭织长裤,烟灰色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133548414,1,0,0,26202PO26218WMN26,梭织长裤,烟灰色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133544942,50,0,0,26202JO26207WM001,梭织夹克,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133544959,50,0,0,26202JO26207WM001,梭织夹克,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133544966,50,0,0,26202JO26207WM001,梭织夹克,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133544935,24,0,0,26202JO26207WM001,梭织夹克,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133544973,25,0,0,26202JO26207WM001,梭织夹克,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133544942,5,0,0,26202JO26207WM001,梭织夹克,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133544959,18,0,0,26202JO26207WM001,梭织夹克,黑色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133544997,50,0,0,26202JO26207WMN26,梭织夹克,烟灰色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133545000,50,0,0,26202JO26207WMN26,梭织夹克,烟灰色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133545017,51,0,0,26202JO26207WMN26,梭织夹克,烟灰色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133544980,24,0,0,26202JO26207WMN26,梭织夹克,烟灰色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133545024,24,0,0,26202JO26207WMN26,梭织夹克,烟灰色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133544997,4,0,0,26202JO26207WMN26,梭织夹克,烟灰色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602050000017,OPU2602050000017,采购入库,6942133545000,19,0,0,26202JO26207WMN26,梭织夹克,烟灰色,,2026-02-05 16:00:00,,待收货,待收货,,,,合肥仓
Spyder,OPU2602060000005,OPU2602060000005,采购入库,6942133551193,23,23,23,26202TO26215KWP18,短袖T恤,冰川紫,,2026-02-06 10:53:00,2026-02-09 11:23:20,已完成,已完成,2026-02-10 20:18:08,,,合肥仓
Spyder,OPU2602060000005,OPU2602060000005,采购入库,6942133551223,51,51,51,26202TO26215KWP18,短袖T恤,冰川紫,,2026-02-06 10:53:00,2026-02-09 11:23:20,已完成,已完成,2026-02-10 20:18:08,,,合肥仓
Spyder,OPU2602060000005,OPU2602060000005,采购入库,6942133551209,76,76,76,26202TO26215KWP18,短袖T恤,冰川紫,,2026-02-06 10:53:00,2026-02-09 11:13:34,已完成,已完成,2026-02-10 20:18:08,,,合肥仓
Spyder,OPU2602060000005,OPU2602060000005,采购入库,6942133551216,74,74,74,26202TO26215KWP18,短袖T恤,冰川紫,,2026-02-06 10:53:00,2026-02-09 11:30:00,已完成,已完成,2026-02-10 20:18:08,,,合肥仓
Spyder,OPU2602060000005,OPU2602060000005,采购入库,6942133551155,28,28,28,26202TO26215KW001,短袖T恤,黑色,,2026-02-06 10:53:00,2026-02-09 11:36:52,已完成,已完成,2026-02-10 20:18:08,,,合肥仓
Spyder,OPU2602060000005,OPU2602060000005,采购入库,6942133551186,49,49,49,26202TO26215KW001,短袖T恤,黑色,,2026-02-06 10:53:00,2026-02-09 11:36:52,已完成,已完成,2026-02-10 20:18:08,,,合肥仓
Spyder,OPU2602060000005,OPU2602060000005,采购入库,6942133551162,80,80,80,26202TO26215KW001,短袖T恤,黑色,,2026-02-06 10:53:00,2026-02-09 11:05:06,已完成,已完成,2026-02-10 20:18:08,,,合肥仓
Spyder,OPU2602060000005,OPU2602060000005,采购入库,6942133551179,79,79,79,26202TO26215KW001,短袖T恤,黑色,,2026-02-06 10:53:00,2026-02-09 11:18:55,已完成,已完成,2026-02-10 20:18:08,,,合肥仓
Spyder,OPU2602060000023,OPU2602060000023,采购入库,6942133590536,40,40,40,26102JM26162WWN96,梭织夹克,宁静灰,,2026-02-06 16:01:00,2026-02-06 20:31:34,已完成,已完成,2026-02-10 20:17:54,,,合肥仓
Spyder,OPU2602060000023,OPU2602060000023,采购入库,6942133590543,40,40,40,26102JM26162WWN96,梭织夹克,宁静灰,,2026-02-06 16:01:00,2026-02-06 20:40:29,已完成,已完成,2026-02-10 20:17:54,,,合肥仓
Spyder,OPU2602060000023,OPU2602060000023,采购入库,6942133590543,10,10,10,26102JM26162WWN96,梭织夹克,宁静灰,,2026-02-06 16:01:00,2026-02-06 20:34:45,已完成,已完成,2026-02-10 20:17:54,,,合肥仓
Spyder,OPU2602060000023,OPU2602060000023,采购入库,6942133590550,23,23,23,26102JM26162WWN96,梭织夹克,宁静灰,,2026-02-06 16:01:00,2026-02-06 20:34:45,已完成,已完成,2026-02-10 20:17:54,,,合肥仓
Spyder,OPU2602060000023,OPU2602060000023,采购入库,6942133590529,24,24,24,26102JM26162WWN96,梭织夹克,宁静灰,,2026-02-06 16:01:00,2026-02-06 20:37:25,已完成,已完成,2026-02-10 20:17:54,,,合肥仓
Spyder,OPU2602060000023,OPU2602060000023,采购入库,6942133590536,10,10,10,26102JM26162WWN96,梭织夹克,宁静灰,,2026-02-06 16:01:00,2026-02-06 20:37:24,已完成,已完成,2026-02-10 20:17:54,,,合肥仓
