货主,入库单号,来源单号,入库单类型,货品编码,计划数量,已收货数,已上架数,货号,商品名称,颜色,规格,创建时间,收货日期,首状态,尾状态,整单完成时间,客退快递单号,备注,仓库
Spyder,779975,779975,其他入库,6942105377837,1,0,0,24124MR323M001,黑色卫衣,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105378216,1,0,0,24124MR513M001,黑色裤子,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105389274,1,0,0,24124CS302W8CA,奶杏色卫衣,奶杏色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105390461,1,0,0,24124CS425MG15,青提绿T恤,青提绿,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105390621,1,0,0,24124CS437MG15,青提绿T恤,青提绿,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105399587,1,0,0,24124MS107M001,黑色夹克,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816959455,1,0,0,24424EF207UN22,灰铜绿羽绒服,灰铜绿,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6932472706705,1,0,0,24424CF236W001,黑色羽绒服,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941767101668,1,0,0,22322CF514WN02,深灰色裤子,深灰色;灰色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941767147826,1,0,0,23123CS307M001,黑色卫衣,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941767195155,1,0,0,23323CF403MN19,玉石灰POLO衫,玉石灰,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816922213,1,0,0,24224MS401M001,黑色POLO衫,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816942884,1,0,0,24324MF406W0MT,灰绿色T恤,灰绿,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816943171,1,0,0,24324MF419MG08,墨青绿POLO衫,墨青绿,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816947698,1,0,0,24324EF325M001,黑色卫衣,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816947698,1,0,0,24324EF325M001,黑色卫衣,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816947735,1,0,0,24324EF325MB01,藏青色卫衣,藏青色1,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816947803,1,0,0,24324EF509M001,黑色裤子,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816947810,1,0,0,24324EF509M001,黑色裤子,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816947858,1,0,0,24324EF543M001,黑色裤子,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816960178,1,0,0,24424MF225M001,黑色羽绒服,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816960499,1,0,0,24424MF525M001,黑色裤子,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816998539,1,0,0,24324CF412WC11,暖杏色T恤,C11,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105308398,1,0,0,23323CF411M001,黑色T恤,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105308398,1,0,0,23323CF411M001,黑色T恤,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105308664,1,0,0,23323CF415MG12,金橄榄T恤,金橄榄,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105389380,1,0,0,24124CS304W001,黑色卫衣,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105392342,1,0,0,24124MS407M4NV,藏青色POLO衫,藏青色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105394544,1,0,0,24224CS417M001,黑色POLO衫,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816920066,1,0,0,24224CS123M41C,湛蓝夹克,湛蓝,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6905853735731,1,0,0,22122CS311MN11,卫衣,麻灰,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941767101903,1,0,0,22322CF533MN02,深灰色裤子,深灰色;灰色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941767152271,1,0,0,23123CS522W001,黑色裤子,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816922367,1,0,0,24224MS424W100,白色T恤,白色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816947537,1,0,0,24324EF171MMHB,黑色/蓝色夹克,黑色/蓝色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816959424,1,0,0,24424EF207U001,黑色羽绒服,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816959462,1,0,0,24424EF207UN22,灰铜绿羽绒服,灰铜绿,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816960147,1,0,0,24424MF217MN22,灰铜绿羽绒服,灰铜绿,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816998027,1,0,0,24324CF253M001,黑色羽绒服,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105312579,1,0,0,99923EF243M001,黑色羽绒服,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105345935,1,0,0,23423CF519MC06,布朗棕裤子,布朗棕,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105347236,1,0,0,23423MF247MN22,灰铜绿棉服,灰铜绿,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105391451,1,0,0,24124ES515M001,黑色裤子,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6932472706385,1,0,0,24424CF221MC12,枯木棕羽绒服,枯木棕,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816922060,2,0,0,24224MR403M001,黑色T恤,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816959516,1,0,0,24424EF225M001,黑色羽绒服,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816960109,1,0,0,24424MF217M001,黑色羽绒服,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105348493,1,0,0,23423MR315MN12,深麻灰卫衣,深麻灰;花灰,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105389410,1,0,0,24124CS304WN19,玉石灰卫衣,玉石灰,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816960062,1,0,0,24424MF217M001,黑色羽绒服,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816998546,1,0,0,24324CF412WC11,暖杏色T恤,C11,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105345119,1,0,0,23423CF311MC06,布朗棕卫衣,布朗棕,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6905853740742,1,0,0,22122CS107MN08,夹克,银灰,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6905853740759,1,0,0,22122CS107MN08,夹克,银灰,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6932472705920,1,0,0,24424CF522WE07,湖木色裤子,E07,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6932472706675,1,0,0,24424CF234WE07,湖木色羽绒服,E07,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941767107417,1,0,0,22422CF312WG05,海沫绿卫衣,海沫绿,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941767151434,1,0,0,23123CS503MC05,深棕色裤子,深棕色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941767152271,1,0,0,23123CS522W001,黑色裤子,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816937828,1,0,0,24124ES485M001,黑色T恤,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816942723,1,0,0,24324MF401M0MT,灰绿色T恤,灰绿,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941816996924,1,0,0,24324CF107M001,黑色夹克,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105306837,1,0,0,23323CF107MC06,布朗棕夹克,布朗棕,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105308107,1,0,0,23323CF405M0MT,灰绿T恤,灰绿,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105345850,1,0,0,23423CF518WP09,暮光紫裤子,暮光紫,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105390621,1,0,0,24124CS437MG15,青提绿T恤,青提绿,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6942105394681,1,0,0,24224CS417MO12,日出橙POLO衫,日出橙,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,886895495462,1,0,0,21421UF993U050,滑雪镜,PINK ION；粉,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6905853741145,1,0,0,22122CS150WN08,夹克,银灰,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941767146744,1,0,0,23123CS106WP01,午夜紫夹克,午夜紫,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941767153070,1,0,0,23223CS536WG09,灰岩绿半身裙,灰岩绿,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6905853196358,2,0,0,19319CF912WP07,喜马拉雅盐粉帽子,喜马拉雅盐粉,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941767150048,1,0,0,23223CS427M001,黑色T恤,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779975,779975,其他入库,6941767151199,1,0,0,23223CS445M001,黑色背心,黑色,,2026-02-06 15:16:00,,待收货,待收货,,,,合肥仓
Spyder,779988,EB2602020046055,退货入库,6942105349124,1,0,0,99923ER139M001,黑色夹克,黑色,,2026-02-06 15:33:00,,待收货,待收货,,JDVA41842990445,,合肥仓
Spyder,779991,EB2602030043054,退货入库,6942133528287,1,0,0,25425CF217M001,羽绒服,黑色,,2026-02-06 17:34:00,,待收货,待收货,,SF5109247482413,,合肥仓
Spyder,779992,EB2601300045548,退货入库,6932472792142,1,0,0,25325EF517M001,裤子,黑色,,2026-02-06 15:42:00,,待收货,待收货,,73595358569648,,合肥仓
Spyder,779994,EB2601310048233,退货入库,6942105348929,1,0,0,99923EF133M001,黑色冲锋衣,黑色,,2026-02-06 16:14:00,,待收货,待收货,,73595391689984,,合肥仓
Spyder,779995,EB2601310048233,退货入库,6932472791299,1,0,0,25325EF119M001,冲锋衣,黑色,,2026-02-06 16:13:00,,待收货,待收货,,73595391689984,,合肥仓
Spyder,779996,EB2602040026228,退货入库,6932472791749,1,0,0,25325EF247M001,棉服,黑色,,2026-02-06 15:52:00,,待收货,待收货,,78980878982380,,合肥仓
Spyder,779999,EB2602040026863,退货入库,6942133545062,1,0,0,26102OE26101KM001,短袖POLO衫,黑色,,2026-02-06 16:00:00,,待收货,待收货,,JT3153005618510,,合肥仓
Spyder,780002,EB2602010035424,退货入库,6942133528294,1,1,1,25425CF217M001,羽绒服,黑色,,2026-02-06 16:01:00,2026-02-06 16:38:49,已完成,已完成,2026-02-06 17:55:45,SF5109183338286,,合肥仓
Spyder,780003,EB2602010035424,退货入库,6932472791985,1,1,1,25325EF417M001,T恤,黑色,,2026-02-06 16:02:00,2026-02-06 16:38:23,已完成,已完成,2026-02-06 17:55:45,SF5124300612222,,合肥仓
Spyder,780003,EB2602010035424,退货入库,6932472792128,1,1,1,25325EF517M001,裤子,黑色,,2026-02-06 16:02:00,2026-02-06 16:38:23,已完成,已完成,2026-02-06 17:55:45,SF5124300612222,,合肥仓
Spyder,780005,EB2602020025575,退货入库,6942133551636,1,0,0,26102VO26106WM001,梭织背心,黑色,,2026-02-07 10:32:00,,待收货,待收货,,435037525051650,,合肥仓
Spyder,780006,EB2601260049338,换货入库,6942133505387,1,0,0,25325MF109M001,夹克,黑色,,2026-02-06 16:48:00,,待收货,待收货,,JT3153012316718,,合肥仓
Spyder,780007,EB2602040007338,退货入库,6905853523635,1,0,0,21321CF301UB07,宝蓝色卫衣,宝蓝色,,2026-02-06 16:48:00,,待收货,待收货,,SF5126012072721,,合肥仓
Spyder,780008,EB2602030035203,退货入库,6932472708693,1,0,0,24424CR505M001,黑色裤子,黑色,,2026-02-06 16:05:04,,待收货,待收货,,73595334661160,,合肥仓
Spyder,780010,EB2601270025970,换货入库,6932472792135,1,1,1,25325EF517M001,裤子,黑色,,2026-02-06 16:07:01,2026-02-06 19:19:40,已完成,已完成,2026-02-06 19:47:46,1343435742418,,合肥仓
Spyder,780013,EB2602020035484,退货入库,6941816959721,1,1,1,24424EF249MB01,藏青色三合一夹克,藏青色1,,2026-02-06 16:11:00,2026-02-06 19:20:09,已完成,已完成,2026-02-06 19:47:46,SF5124330330968,,合肥仓
Spyder,780022,EB2602030026306,退货入库,6942133525958,1,0,0,25425CF235M001,羽绒服,黑色,,2026-02-06 16:30:01,,待收货,待收货,,JDVA41845234181,,合肥仓
Spyder,780024,EB2602040034266,退货入库,6941816998768,1,0,0,24324CF435MG25,冰谷青T恤,冰谷青,,2026-02-07 08:09:00,,待收货,待收货,,772056301618254,,合肥仓
Spyder,780025,EB2602020001856,退货入库,6932472791794,1,0,0,25325EF247MC12,棉服,枯木棕,,2026-02-06 17:14:00,,待收货,待收货,,73595399360093,,合肥仓
Spyder,780034,EB2602040019480,退货入库,6932472752023,1,0,0,25125ES531M001,黑色裤子,黑色,,2026-02-06 16:42:00,,待收货,待收货,,JDVA41845831269,,合肥仓
Spyder,780035,EB2602040019480,退货入库,6932472792067,1,0,0,25325EF417MN15,T恤,磁石灰,,2026-02-06 16:42:01,,待收货,待收货,,JDVA41845831269,,合肥仓
Spyder,780036,EB2602040018889,退货入库,6942133511111,1,0,0,25425MF423M001,T恤,黑色,,2026-02-06 16:43:00,,待收货,待收货,,JDVA41845844973,,合肥仓
Spyder,780045,EB2602010041055,退货入库,6941816960277,1,0,0,24424MF227M001,黑色羽绒服,黑色,,2026-02-06 16:54:01,,待收货,待收货,,JDX049006557707,,合肥仓
Spyder,780050,EB2602010035422,退货入库,6942133528348,1,0,0,25425CF217MC17,羽绒服,榆木棕,,2026-02-07 10:42:00,,待收货,待收货,,SF5126404207413,,合肥仓
Spyder,780051,EB2602040019480,退货入库,6941816959349,1,0,0,24324MR225MN22,灰铜绿羽绒服,灰铜绿,,2026-02-06 16:52:00,,待收货,待收货,,JDVA41846203698,,合肥仓
Spyder,780052,EB2602040035096,退货入库,6941816942303,1,0,0,24324MF305M001,黑色卫衣,黑色,,2026-02-07 10:13:00,,待收货,待收货,,JDX049034886330,,合肥仓
Spyder,780054,EB2602040029743,退货入库,6941816947865,1,0,0,24324EF543M001,黑色裤子,黑色,,2026-02-07 10:13:00,,待收货,待收货,,JDX049034184036,,合肥仓
Spyder,780059,EB2601270036144,退货入库,6932472750548,1,0,0,25125ES453M001,黑色T恤,黑色,,2026-02-07 11:05:01,,待收货,待收货,,773405908409285,,合肥仓
Spyder,780060,EB2602040030843,退货入库,6942105355156,1,0,0,23323EF251MXG9,海草绿羽绒服,海草绿,,2026-02-06 17:03:00,,待收货,待收货,,JDVA41846492849,,合肥仓
Spyder,780066,EB2602030025675,退货入库,6932472791831,1,0,0,25325EF401M001,T恤,黑色,,2026-02-07 08:12:01,,待收货,待收货,,312955648870618,,合肥仓
Spyder,780071,EB2602040028859,退货入库,6941816947612,1,0,0,24324EF171MMHG,黑色/绿色夹克,黑色/绿色,,2026-02-07 09:32:01,,待收货,待收货,,1354784278418,,合肥仓
Spyder,780073,EB2602040022920,退货入库,6942133517175,1,1,1,25325CF119M001,夹克,黑色,,2026-02-06 17:19:00,2026-02-07 18:44:50,已完成,已完成,2026-02-07 19:23:11,JDVA41847001395,,合肥仓
Spyder,780076,EB2602030034233,退货入库,6941816947681,1,0,0,24324EF325M001,黑色卫衣,黑色,,2026-02-07 08:45:00,,待收货,待收货,,JDX049009047251,,合肥仓
Spyder,780082,EB2602060032624,退货入库,6942105346062,1,1,1,23423CF521MC06,布朗棕裤子,布朗棕,,2026-02-06 17:33:00,2026-02-07 18:36:20,已完成,已完成,2026-02-07 19:23:09,76794717395714,,合肥仓
Spyder,780086,EB2602040019186,退货入库,6932472701939,1,0,0,24424EF161M335,深棕绿冲锋衣,深棕叶绿;深棕绿,,2026-02-07 11:45:01,,待收货,待收货,,631148430474770,,合肥仓
Spyder,780089,EB2602040019187,退货入库,6941816947810,1,0,0,24324EF509M001,黑色裤子,黑色,,2026-02-07 11:44:00,,待收货,待收货,,631148430474770,,合肥仓
Spyder,780090,EB2602030028949,退货入库,6942133509453,1,0,0,25325MR204WR03,羽绒服,野梅粉,,2026-02-06 17:54:00,,待收货,待收货,,78980921394823,,合肥仓
Spyder,780094,EB2602020020380,退货入库,6932472750562,1,0,0,25125ES453M001,黑色T恤,黑色,,2026-02-07 14:23:00,,待收货,待收货,,312955662740935,,合肥仓
Spyder,780109,EB2601310020131,退货入库,6932472750555,1,0,0,25125ES453M001,黑色T恤,黑色,,2026-02-07 11:05:00,,待收货,待收货,,773405909171918,,合肥仓
Spyder,780110,EB2602040027072,退货入库,6941816922954,1,0,0,24224MS455MN25,燧石灰T恤,燧石灰;烟灰色,,2026-02-07 11:42:01,,待收货,待收货,,435037683208260,,合肥仓
Spyder,780113,EB2602010040901,退货入库,6932472700635,1,0,0,24424CF535MN15,磁石灰裤子,磁石灰,,2026-02-07 20:17:00,,待收货,待收货,,78980935396306,,合肥仓
Spyder,780115,EB2602010040901,退货入库,6942133511227,1,0,0,25425MF527M001,裤子,黑色,,2026-02-07 20:17:00,,待收货,待收货,,78980935396306,,合肥仓
Spyder,780116,780116,其他入库,6942105343931,1,0,0,23423CF211MN20,岩草灰棉服,岩草灰,,2026-02-06 18:16:00,,待收货,待收货,,,,合肥仓
Spyder,780116,780116,其他入库,6932472708655,1,0,0,24424CR423M100,白色T恤,白色,,2026-02-06 18:16:00,,待收货,待收货,,,,合肥仓
Spyder,780116,780116,其他入库,6941816947759,1,0,0,24324EF325ME08,灰杏色卫衣,灰杏色,,2026-02-06 18:16:00,,待收货,待收货,,,,合肥仓
Spyder,780116,780116,其他入库,6941767107257,1,0,0,22422CF309M001,黑色卫衣,黑色,,2026-02-06 18:16:00,,待收货,待收货,,,,合肥仓
Spyder,780130,EB2602020044716,退货入库,6941816947933,1,0,0,24324EF543MN02,深灰色裤子,深灰色;灰色,,2026-02-07 15:37:00,,待收货,待收货,,772056358896912,,合肥仓
Spyder,780141,EB2602030016616,退货入库,6932472701588,1,0,0,24424CF431MW03,鸟羽白T恤,鸟羽白,,2026-02-07 14:20:01,,待收货,待收货,,772056345350080,,合肥仓
Spyder,780142,EB2602030016615,退货入库,6941816997983,1,0,0,24324CF237MG25,冰谷青背心,冰谷青,,2026-02-07 14:20:02,,待收货,待收货,,772056345350080,,合肥仓
Spyder,780143,EB2602030016615,退货入库,6942105307445,1,0,0,23323CF237M001,黑色背心,黑色,,2026-02-07 14:20:03,,待收货,待收货,,772056345350080,,合肥仓
Spyder,780148,EB2602030030488,退货入库,6942105394735,1,0,0,24224CS421M001,黑色T恤,黑色,,2026-02-07 09:09:00,,待收货,待收货,,JT3153060097154,,合肥仓
Spyder,780153,EB2602010044683,退货入库,6941816947933,1,0,0,24324EF543MN02,深灰色裤子,深灰色;灰色,,2026-02-07 09:11:00,,待收货,待收货,,772056347207335,,合肥仓
Spyder,780158,EB2602020038760,退货入库,6941816947735,1,0,0,24324EF325MB01,藏青色卫衣,藏青色1,,2026-02-07 08:57:00,,待收货,待收货,,JT3153057214767,,合肥仓
